Id,Uuid,TeamNumber,MatchNumber,ScoutName,Comments,Auto_Leave,Auto_Speaker,Auto_Amp,Tele_Speaker,Tele_Amp,Tele_Amped_Speaker,Tele_Coop,Endgame_Parked,Endgame_OnStage,Endgame_Harmony,Endgame_Spotlit,Endgame_Trap,Auto_Points,Tele_Points,Endgame_Points,ScoutScore
,b3c0ec30-c17d-4da4-827f-044d4f725446,58,7,Chase,Human player = 2. Auto = 3. Speed = 3. Efficiency = 4. Accuracy = 2.,1.00,1.00,0.00,2.00,2.00,2.00,1.00,0.00,1.00,1.00,0.00,0.00,7.00,16.00,5.00,14.00
,750c72de-50fb-4e51-91e2-37508be5c067,58,12,zander,Potential 5 piece auto but got bumped. Really fast,0.00,3.00,0.00,5.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,15.00,13.00,3.00,0.00
,9c1773b3-9e07-4054-904f-6854f54dc1ca,58,17,Chase,,0.00,3.00,0.00,1.00,2.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,15.00,19.00,1.00,0.00
,35d9fae1-661c-49b3-8f0a-cafd87f127ab,58,28,zander,Very quick climb. ,0.00,0.00,0.00,5.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,12.00,3.00,0.00
,f43271fa-a8ca-420c-96f9-1b194c07695d,58,34,Nicholas,"Swerve. Can go under the chain. Good shots, quick cycles.",1.00,4.00,0.00,5.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,22.00,12.00,3.00,0.00
,5c7f7d2d-13db-46d2-ba64-0ff3910179c2,58,41,GABE,Didn't work the best with their team but did good,1.00,2.00,0.00,3.00,2.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,12.00,13.00,5.00,0.00
,8c29fbfd-dca1-41f9-bc9e-f0978e8518e0,58,54,ash,Speed = 4. Efficiency = 5. Can hang on chain. ,1.00,0.00,0.00,4.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,11.00,3.00,13.00
,fd527659-3e81-4170-86b9-b3820125cc34,58,61,rachel,Missed a couple speaker shots. tried to harmonize but failed,1.00,5.00,0.00,5.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,13.00,0.00,0.00
,febdc354-df76-4942-b1ae-93d3b3c12848,58,72,terri,Good match,0.00,3.00,0.00,3.00,4.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,15.00,10.00,5.00,0.00
,1630cf5d-1576-4813-8192-032f9ecc612b,58,78,anton,Auto = 4. Efficiency = 4. Speed = 5. Can hang on chain. Can go under the chain. ,1.00,3.00,0.00,2.00,3.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,17.00,7.00,3.00,13.00
,15d3e901-8e73-40bb-8318-a982171ca2bb,58,84,rachel,Last minute ran to get another note. didn't shoot it. didn't make it back in time. ,1.00,4.00,0.00,6.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,22.00,14.00,0.00,0.00
,0fdb3ec2-ea14-4c08-a463-4865d04dc978,58,90,Chase,,1.00,3.00,0.00,2.00,2.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,17.00,6.00,1.00,0.00
,a94ee537-1466-4f2c-a0a4-3ae2bc15f325,78,5,Chase,Broke down. Never moved. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,411328a6-5544-4e37-8dff-d11ffccf93fc,78,16,Nicholas,very fast and efficient at what they do. shots are fast. compact robot.,1.00,3.00,0.00,6.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,17.00,12.00,3.00,0.00
,78830efb-2b41-4358-b9eb-6aff0a420003,78,23,Chase,,1.00,1.00,0.00,0.00,8.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,7.00,8.00,3.00,0.00
,be72ea5d-32e6-4d28-a89c-d16fa569a3a3,78,31,Chase,Auto = 3. Speed = 4. Efficiency = 4. ,1.00,1.00,0.00,0.00,5.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,7.00,10.00,0.00,11.00
,07c3204b-d072-401f-85dc-1570bd219fa2,78,38,Nicholas,"Good shots, but a bit off this match. auto seemed off as well.",1.00,1.00,0.00,4.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,10.00,3.00,0.00
,9b33f81f-f603-4b33-8545-365b1b2102e9,78,46,rachel,Supporting themselves. hard solid shot. ,1.00,2.00,0.00,4.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,12.00,8.00,3.00,0.00
,929ad1b2-f82d-43a3-ae0e-d61152ffd9b4,78,53,Chase,Passed notes to teammates. Auto = 3. Speed = 3. Efficiency = 4. Accuracy = 4. Human player = 4. ,1.00,2.00,0.00,0.00,1.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,12.00,11.00,3.00,18.00
,123a3588-a423-43b3-ba87-573fca0bf5f5,78,58,Zander,I think they got a note stuck in the intake so they were playing bumper car defense. ,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,5.00,2.00,5.00,0.00
,78e5cb0b-5d67-4583-8451-9b636ab2ae3d,78,66,GABE,,1.00,2.00,0.00,1.00,4.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,12.00,16.00,1.00,0.00
,aa2cef8d-2525-4d16-ad9e-2cfbd12a4608,78,78,GABE,,1.00,2.00,0.00,1.00,3.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,12.00,15.00,5.00,0.00
,7d669e6a-d4d6-4f9a-ad44-036b4a7259ee,78,87,ash,Speed = 5. Efficiency = 3. Can hang on chain. ,1.00,1.00,0.00,2.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,7.00,3.00,8.00
,793ac2b3-01b4-4e1d-b06c-673dc08366c2,78,92,terri,,0.00,2.00,0.00,2.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,10.00,7.00,1.00,0.00
,55ccd27d-a6be-4a58-99e0-8c3b77abacb0,95,3,Nicholas,"Swerve. small, but doesn't go under trap. can do both amp and speaker. climbs. ",1.00,0.00,0.00,4.00,2.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,2.00,10.00,5.00,0.00
,4914bc12-87fc-4651-8fe0-31887107cb6a,95,12,Jean,,1.00,2.00,0.00,4.00,2.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,12.00,10.00,3.00,0.00
,ce68dd62-3ab6-4687-9f82-fa34353f479b,95,20,Jean,shot 5 notes across field for the alliance.,1.00,1.00,0.00,2.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,7.00,5.00,5.00,0.00
,a2e0897b-697a-49d9-b583-0e75108b9186,95,28,Chase,Shooter broke.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00
,1d4fdf42-18f5-4e25-ad02-c686cc445771,95,33,Chase,,0.00,1.00,0.00,1.00,3.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,5.00,5.00,3.00,0.00
,dca06418-ff53-4599-b1ce-9d12103dc55e,95,42,GABE,Missed so many shots at the speaker,1.00,2.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,12.00,3.00,3.00,0.00
,405df77d-1ba3-4bdd-bfa2-915378ea356d,95,53,terri,,0.00,2.00,0.00,1.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,10.00,5.00,3.00,0.00
,328fe3d0-b3e3-476f-acac-fe220ef21f2b,95,62,Zander,no auto. good scoring. ,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,12.00,3.00,0.00
,bd6d89b3-74da-4884-8e22-30fecf5cbeb5,95,67,Jen,"Swerve, pick from bottom, fast driving, shots not always accurate",0.00,1.00,0.00,5.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,5.00,10.00,6.00,0.00
,d3b1ca39-e64e-4ce4-968b-a461df6b68d0,95,76,terri,Mostly sat playing defense,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,5.00,4.00,4.00,0.00
,b8ac2c62-4fe5-4155-a979-49b0394b9dd4,95,81,Nicholas,"Would not be a bad pick, but could have better.",1.00,2.00,0.00,4.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,12.00,11.00,3.00,0.00
,3e791424-3388-469c-b1a3-b01fd1aebe54,95,95,AsH,Speed = 3. Efficiency = 3. Accuracy = 2. Can hang on chain. ,1.00,2.00,0.00,1.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,12.00,6.00,3.00,8.00
,c004f6b0-ec90-4612-bd88-a915fa1a97dc,125,4,ash,Auto = 4. Speed = 5. Efficiency = 5. Stability = 5. Accuracy = 5. Defense = 4. Can hang on chain. Can go under the chain. ,1.00,4.00,0.00,8.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,22.00,18.00,3.00,28.00
,476abb9c-6f0a-4b9b-ba5d-65eb1303697d,125,9,GABE,"Got defended on by 1729, so you know how that goes",1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,1.00,0.00,1.00,1.00,12.00,14.00,9.00,0.00
,3399f242-ae6d-424b-843d-b6e6ce899257,125,24,Nicholas,Solid performance would be a great pick.,1.00,2.00,0.00,6.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,12.00,15.00,8.00,0.00
,5b044c38-3516-413c-984a-56ea3e6f9a85,125,31,Ash,Auto = 3. Efficiency = 2. Can hang on chain. ,1.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,7.00,3.00,5.00
,a4f53d2b-e36e-440c-b9e8-130f0afca5e7,125,37,rachel,Seemed to have a couple movement issues,1.00,5.00,0.00,2.00,4.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,27.00,8.00,3.00,0.00
,240b8881-103b-47b1-b85b-af947ccb3f64,125,43,rachel,Seems like something is wrong with it. Sometimes just stays still in the middle of the field for seemingly no reason,1.00,4.00,0.00,4.00,2.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,22.00,10.00,8.00,0.00
,ecefc408-599a-484a-affe-3c461145c5d7,125,49,DAB,,1.00,3.00,0.00,4.00,5.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,17.00,13.00,9.00,0.00
,29982ad5-76dd-4aa9-84d9-7a508238cb4c,125,57,Zander,They zoomin,1.00,3.00,0.00,4.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,17.00,12.00,8.00,0.00
,c04ef2c2-ba56-4d5c-9175-804989d53e47,125,65,Anton,Auto = 5. Speed = 5. Efficiency = 4. Accuracy = 5. Can hang on chain. Can go under the chain. ,1.00,4.00,0.00,4.00,4.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,22.00,12.00,8.00,19.00
,e40c019b-9f84-4065-a863-019d559b401b,125,76,Ash,Auto = 2. Efficiency = 4. Accuracy = 4. Can hang on chain. ,1.00,2.00,0.00,3.00,3.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,12.00,9.00,9.00,10.00
,86185c01-7cc9-4a5c-9715-e3c55bd5946f,125,83,anton,Auto = 4. Speed = 4. Accuracy = 4. Efficiency = 5. Can hang on chain. ,1.00,3.00,0.00,6.00,2.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,17.00,14.00,8.00,17.00
,e4da7d3b-45a1-448e-a705-774140feabce,125,89,Chase,Auto = 3. Speed = 3. Efficiency = 5. Accuracy = 5. Stability = 4. ,1.00,1.00,0.00,0.00,6.00,3.00,1.00,0.00,1.00,0.00,0.00,1.00,7.00,21.00,8.00,20.00
,,126,,,,,,,,,,,,,,,,,,,
,71f6b347-a29e-495e-87eb-d3f19360ad72,126,7,GABE,Died for a little and the drivers aren't the best,1.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,7.00,10.00,5.00,0.00
,d64cbf7f-3437-40f0-86d8-80c599799a8a,126,15,Chase,,1.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,9.00,3.00,0.00
,0869230d-75d7-4a9a-8a77-59d5d618ffd9,126,20,zander,,1.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,8.00,3.00,0.00
,972e1205-579f-4043-8981-d6fa35b12b42,126,31,DAB,Fed notes.  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
,af74f31d-fb00-42d1-a04b-7c9df57c6538,126,40,GABE,Missed a few shots but not that bad,0.00,1.00,0.00,3.00,0.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,5.00,16.00,5.00,0.00
,3eccc754-54bb-44fd-b608-1bd84bdc4ccb,126,47,ash,Efficiency = 3. Speed = 4. Accuracy = 4. Can only score Speaker. ,0.00,1.00,0.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,10.00,1.00,11.00
,c8ffa38e-a2ed-4d97-a2e8-e22716585646,126,52,Jean,had problems picking up notes in the source. missed a couple of shots.,0.00,1.00,0.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,5.00,4.00,1.00,0.00
,6a4f53ac-29bb-46aa-bc11-8133ef7c3a73,126,63,rachel,"I thunk they were defending. but it was a really bad attempt. 
yellow card",1.00,1.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,7.00,4.00,0.00,0.00
,a60cd9f7-a555-4067-a938-e2abf2240d30,126,68,Jean,,1.00,1.00,0.00,7.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,7.00,14.00,3.00,0.00
,6d45921a-e33f-4b72-98f3-a54f211abb60,126,75,Ash,Auto = 1. Speed = 5. Stability = 4. Can hang on chain. ,1.00,1.00,0.00,4.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,7.00,9.00,4.00,10.00
,f30aabc2-428d-412d-901a-1734a3179dfe,126,85,Joyce,Not good but not bad. ,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,6.00,1.00,0.00
,e78c4177-17c2-4c43-a14d-02f40644efe2,126,96,DAB,,0.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,5.00,6.00,3.00,0.00
,06927c92-0dea-4a43-b6c7-346a5d21e1b7,131,8,GABE,Kept doing across field shots,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,12.00,0.00,5.00,0.00
,6f06d8db-0a05-4afa-85d3-3f12b51a435c,131,16,terri,"Fast feeder to 6329,",1.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,12.00,4.00,8.00,0.00
,c0c332b4-ce40-4123-9adf-e83335017b3a,131,23,ash,This is match 22.,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00
,825bfc3e-9166-4dea-8a82-555c06c980c2,131,27,zander,Focused on shooting notes across the field. ,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,10.00,2.00,3.00,0.00
,aa5c210d-0b7d-4709-a8b4-1b03c2bb120a,131,33,zander,!,1.00,2.00,0.00,5.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,12.00,11.00,8.00,0.00
,f542b6ce-a1fc-4cd4-a31c-23c5073f22d4,131,47,terri,,1.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,17.00,2.00,8.00,0.00
,ea03403a-7c76-4520-8388-a849bbb713cf,131,56,ash,Speed = 5. Efficiency = 4. Defense = 4. ,0.00,2.00,0.00,4.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,10.00,9.00,8.00,13.00
,6feea98b-5080-47da-9bf4-e3cda928177f,131,63,DAB,Fed a lot of notes before shooting,1.00,2.00,0.00,4.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,12.00,10.00,3.00,0.00
,79279afe-99f6-41d2-949d-f3b5768f0842,131,71,Jean,shot many pieces across the field to alliance. also did a bit of defense.,1.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,7.00,1.00,8.00,0.00
,a9dc4da5-9e5a-488e-b42a-315acc187cf7,131,76,DAB,Fed three rings twice before scoring after both times.,1.00,3.00,0.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,17.00,10.00,8.00,0.00
,b38ef5e7-4329-4920-ba82-e692fa0a3fc5,131,88,DAB,Fed notes twice,1.00,1.00,0.00,1.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,5.00,3.00,0.00
,56b13715-376c-45d5-a677-c59b2b0580a7,131,94,Jean,kept busy shooting notes across the field to its alliance members,1.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,7.00,4.00,8.00,0.00
,a36b94db-0ddc-4fc0-8ef7-8eab2f68c734,133,5,Nicholas,Good round.,1.00,3.00,0.00,5.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,17.00,15.00,8.00,0.00
,634adf11-30be-4a27-9d55-4e5079339ffa,133,10,terri,,0.00,2.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,10.00,8.00,5.00,0.00
,d4cd7cb9-17e8-4f5f-897d-0a2340c80dd1,133,19,GABE,"If Keith picks this team, he is banned from driving after this comp, and is kicked off the team
also the shooter stopped working
and lost the race to the first middle line auto",1.00,4.00,0.00,1.00,5.00,2.00,0.00,0.00,1.00,0.00,0.00,1.00,22.00,17.00,8.00,0.00
,e9ee39c4-b313-4023-aaef-cc7572461173,133,31,GABE,"Clayton is fired if we pick these losers
should be in last",1.00,3.00,0.00,0.00,2.00,5.00,0.00,0.00,1.00,0.00,1.00,1.00,17.00,27.00,9.00,0.00
,a673d2fe-b14b-4fc9-807b-11b0bbb572f0,133,37,zander,Penalty for two rings in auto. Great scoring. ,0.00,2.00,0.00,3.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,10.00,10.00,8.00,0.00
,cd8aeb03-3369-42cd-8d96-cfb1042ca59f,133,48,Chase,Auto = 5. Speed = 5. Efficiency = 5. Stability = 5. Accuracy = 5. Defense = 5. Human player = 5. ,1.00,4.00,0.00,0.00,5.00,2.00,1.00,0.00,1.00,0.00,0.00,1.00,22.00,15.00,8.00,35.00
,b1b05564-ab53-46e7-85d9-b93d76c39e61,133,55,DAB,"Good robot, we should choose them",1.00,1.00,0.00,5.00,6.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,16.00,3.00,0.00
,8f821e4d-70d5-4361-b9d1-602b8d6529b4,133,64,Nicholas,,1.00,4.00,0.00,4.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,22.00,12.00,8.00,0.00
,bad739e2-b756-4b77-ac4a-2932019e8f5d,133,69,Chase,Nice.,1.00,4.00,0.00,0.00,5.00,2.00,1.00,0.00,1.00,0.00,0.00,1.00,22.00,15.00,8.00,0.00
,939278f4-5920-4332-8e68-aa524c040928,133,74,Jen,Pick me!! I'm awesome. Bad Alliance so low score. one note went over speaker during Auto and #4 note not picked up in auto.,1.00,2.00,0.00,4.00,3.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,12.00,11.00,8.00,0.00
,7f9d3371-9c87-4335-83db-f212212733d9,133,81,Zander,Bonk. ,1.00,1.00,0.00,3.00,5.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,7.00,11.00,8.00,0.00
,d9ed5793-3ea5-44b9-b746-242a7c2a5d03,133,91,Chase,Bert :),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,9b8071f9-eb12-4a93-b30f-87ce834a13b0,155,6,Nicholas,Can go under the chain. Can only score Speaker. No climb. swerve.,1.00,3.00,0.00,6.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,17.00,12.00,1.00,0.00
,40d8dd27-961b-45ee-9e47-68e788b6773a,155,11,Nicholas,"Reliable shooter, but slow cycles. tried to climb, but didn't make it in time.",1.00,2.00,0.00,5.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,12.00,11.00,1.00,0.00
,ab2f07ce-35ee-4705-aeb2-330c8fc2266d,155,17,Jean,,0.00,1.00,0.00,3.00,2.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,5.00,8.00,3.00,0.00
,61d6133d-5fab-468a-b398-97ca2b32bf82,155,28,DAB,,1.00,2.00,0.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,8.00,0.00,0.00
,4c80816c-f344-43d5-b401-88fd8451f8e2,155,37,GABE,Was still connected but died in the middle so probably couldn't drive,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00
,50462d7b-ecb7-4d74-a3ba-9e3be7679a12,155,44,Joyce,"Talking to a judge, he was in the way of our sight ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,5738d0ac-9fb0-4091-9b64-51d1d04f6e84,155,56,Chase,Defense = 5. ,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,2.00,1.00,5.00
,6bf9eceb-f7a2-44ff-a46d-c0fdfe715873,155,62,rachel,"Slow amp, but stayed together",0.00,1.00,0.00,2.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,7.00,0.00,0.00
,67c7ba26-6f37-41cf-8207-d299e2f62e08,155,70,Ash,Efficiency = 3. Speed = 1. Broke down. ,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,7.00,2.00,1.00,4.00
,516cac78-5667-4530-89b3-2b8cf2eee6be,155,80,GABE,Didn't do much,1.00,2.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,12.00,10.00,1.00,0.00
,f484974c-0eb8-4824-849a-fbd047e96464,155,85,GABE,Played defense,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,1.00,0.00,0.00
,7fe93c82-e77c-4272-9cc4-b4992f5d4145,155,95,Jean,"played decent defense.

if it changes direction too quickly its front end raises up a few inches. quite tippy",0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
,2ee5f7e5-f9e4-4432-9f64-ae9706e4afdd,166,1,Nicholas,Swerve. can do both amp and speaker. can go under stage. ,1.00,2.00,0.00,5.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,12.00,14.00,3.00,0.00
,0b5612c9-11d8-47c3-8576-843901d2cce0,166,9,Chase,,1.00,1.00,0.00,1.00,5.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,7.00,17.00,3.00,0.00
,6241c31a-dce4-4126-a559-33b214db17a1,166,17,GABE,,0.00,2.00,0.00,1.00,4.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,10.00,21.00,1.00,0.00
,aa3d4526-3cf7-4ab3-8175-34ef8df18664,166,30,DAB,,0.00,3.00,0.00,4.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,15.00,12.00,3.00,0.00
,55f6c414-db1e-4997-8f2c-7cb3a9d31c7b,166,38,GABE,Their auto was not working right,1.00,1.00,0.00,1.00,5.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,22.00,3.00,0.00
,c05b9e35-65e8-4f8b-af42-3b333af257aa,166,46,Anton,Auto = 4. Efficiency = 4. Accuracy = 5. Can hang on chain. ,1.00,3.00,0.00,4.00,2.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,17.00,10.00,3.00,13.00
,8eb05004-b552-4ccd-99b3-77158171ef34,166,52,ash,this is supposed to be 166 Speed = 5. Efficiency = 4. Accuracy = 4. Can hang on chain. ,1.00,1.00,0.00,5.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,13.00,3.00,18.00
,5baf8850-43af-4e62-b92f-55d94259f520,166,62,Nicholas,7 notes fed over the stage. did so fairly quickly.,1.00,3.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,7.00,0.00,0.00
,0922019d-eebe-4c0e-a2a0-43b006fba319,166,69,Ash,Speed = 4. Efficiency = 5. Accuracy = 5. Can hang on chain. ,1.00,1.00,0.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,8.00,3.00,14.00
,f8310211-eb8b-4d30-bb5d-03f730299508,166,75,Jen,"Shoot some notes to Alliance, fast swerve driving, slowish to position and shoot. Can go under the chain. ",1.00,1.00,0.00,2.00,3.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,7.00,7.00,3.00,0.00
,e30e5107-2754-4588-b5a1-4bcaed56c7bb,166,82,rachel,Threw a note out. driving like a grandma.,1.00,3.00,0.00,3.00,3.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,17.00,9.00,1.00,0.00
,4244e31f-a6dd-4c7f-98ff-219e229d84ae,166,89,DAB,Briefly had stuck note.,1.00,4.00,0.00,2.00,4.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,22.00,8.00,4.00,0.00
,67326c4d-0fc3-4460-ad12-93d723b6b1df,172,2,jen,Can hang on chain. Several shots on speaker did not go in. fast pickup,1.00,1.00,0.00,6.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,7.00,12.00,3.00,0.00
,5ae3104f-174d-428b-acb5-8f31431d4207,172,17,Nicholas,Have a tendency to hit the bottom lip of the stage. ,1.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,10.00,3.00,0.00
,6dd88318-152f-4c36-83ef-66d1102348b1,172,25,zander,"came to the field late. didn't do too well in their first shots, so they played defense. ",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00
,3044d7d0-eb26-4803-9296-0bfeed739b8a,172,33,GABE,,1.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,8.00,0.00,0.00
,0b6bd13b-6ca2-44e9-900f-1fa77638d0f0,172,50,Chase,Auto = 4. Speed = 4. Efficiency = 3. Stability = 3. Accuracy = 3. Defense = 4. ,1.00,3.00,0.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,17.00,8.00,0.00,21.00
,491428c9-a002-45a8-ad9e-1e32df3ad0a6,172,58,Anton,Auto = 3. Speed = 5. Efficiency = 4. Stability = 5. Accuracy = 2. Can hang on chain. ,1.00,2.00,0.00,1.00,4.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,12.00,6.00,3.00,19.00
,c0b7b772-957d-4958-9ec8-684f5c7601bb,172,68,terri,Much better scoring,0.00,1.00,0.00,1.00,4.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,5.00,6.00,6.00,0.00
,4fae7c0b-e82a-498e-86a8-3daa2aabe289,172,73,Jen,"Missed shot z2, fast swerve driving, best game for 172, issues are fixed!",1.00,2.00,0.00,7.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,12.00,14.00,3.00,0.00
